Date,next day,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2011/7/12,Partly Cloudy,rain,24.94583333,24.95833333,0.596666667,9.775383333,204.2083333,11.26731667,1015.795
2011/7/13,Partly Cloudy,rain,25.71273148,25.55925926,0.5825,8.3055875,122.4583333,11.13650417,1012.8175
2011/7/14,Clear,rain,27.9875,28.10185185,0.52875,14.33772083,140.0416667,11.024475,1011.632917
2011/7/15,Partly Cloudy,rain,26.01134259,26.49907407,0.5675,13.91107083,218.2916667,11.2881125,1012.864583
2011/7/16,Partly Cloudy,rain,21.64861111,21.48518519,0.609166667,7.883633333,287.2083333,12.602275,1013.24875
2011/7/17,Partly Cloudy,rain,24.06643519,23.68981481,0.591666667,5.3955125,155.5416667,11.8979,1007.68625
2011/7/18,Partly Cloudy,rain,26.39953704,26.95185185,0.64125,6.388345833,154,11.7228125,1005.965833
2011/7/19,Mostly Cloudy,rain,27.73657407,28.15347222,0.580833333,11.10027917,118.2083333,11.79392083,1004.33125
2011/7/20,Mostly Cloudy,rain,19.4705314,19.4705314,0.835217391,8.2026,205.3478261,12.3634,1001.191739
2011/7/21,Partly Cloudy,rain,16.63550725,16.63550725,0.837826087,16.0531,258.5217391,12.6896,1004.23913
2011/7/22,Mostly Cloudy,rain,19.24953704,19.26458333,0.769166667,9.629141667,191.375,12.37285,1007.74375
2011/7/23,Mostly Cloudy,rain,18.80046296,18.80046296,0.866666667,7.700495833,104.625,9.755929167,1008.645
2011/7/24,Mostly Cloudy,rain,20.10532407,20.10532407,0.805416667,4.662291667,196.3333333,10.24697917,1004.977083
2011/7/25,Mostly Cloudy,rain,16.61064815,16.61064815,0.915833333,10.12153333,294.3333333,10.80779583,1007.3125
2011/7/26,Partly Cloudy,rain,17.67569444,17.67569444,0.84125,5.357945833,208.6666667,11.43770833,1013.065
2011/7/27,Mostly Cloudy,rain,19.74791667,19.74791667,0.789166667,7.157791667,205.75,11.20694167,1017.46375
2011/7/28,Overcast,rain,20.69074074,20.69074074,0.794166667,8.391454167,116,10.823225,1014.33875
2011/7/29,Mostly Cloudy,rain,19.26736111,19.26736111,0.89375,4.7656,227.625,8.070125,1010.300833
2011/7/30,Mostly Cloudy,rain,18.81375661,18.81375661,0.807619048,13.15063333,279.5238095,11.26846667,1009.388095
2011/7/31,Mostly Cloudy,rain,17.32199074,17.32199074,0.80375,11.72012917,274.9583333,12.69350833,1011.987083
2011/8/1,Partly Cloudy,rain,18.7724537,18.7724537,0.801666667,9.789470833,286.2083333,11.9945,1013.235833
2011/8/2,Partly Cloudy,rain,19.87060185,19.87060185,0.86,4.448966667,261.9583333,9.657316667,1016.432083
2011/8/3,Mostly Cloudy,rain,22.36342593,22.46134259,0.719583333,5.188225,133.9583333,9.8109375,1017.312917
2011/8/4,Partly Cloudy,rain,22.47361111,22.51342593,0.66125,8.9777625,53.91666667,12.09445417,1014.615
2011/8/5,Partly Cloudy,rain,21.54282407,21.66875,0.7625,6.797554167,104.75,11.4652125,1015.205833
2011/8/6,Partly Cloudy,rain,23.2025463,23.41342593,0.706666667,10.948,144.375,10.39523333,1013.126667
2011/8/7,Partly Cloudy,rain,25.92453704,26.56736111,0.66875,13.4455125,168.4583333,11.89857083,1009.570833
2011/8/8,Mostly Cloudy,rain,25.46319444,25.9525463,0.68,12.82834583,219.7083333,10.71387917,1009.01875
2011/8/9,Partly Cloudy,rain,19.26365741,19.26365741,0.70625,12.63112083,306.3333333,12.07768333,1015.739583
2011/8/10,Partly Cloudy,rain,18.43194444,18.43194444,0.61375,18.04675833,312.5,11.89454583,1018.418333
2011/8/11,Partly Cloudy,rain,17.4375,17.4375,0.629583333,7.8507625,278.3333333,11.65304583,1019.31125
2011/8/12,Mostly Cloudy,rain,19.71342593,19.67731481,0.6675,4.705225,145.9583333,11.592,1014.142917
2011/8/13,Mostly Cloudy,rain,22.00208333,21.9025463,0.658333333,5.7175125,194.2083333,11.68994167,1011.196667
2011/8/14,Partly Cloudy,rain,22.71296296,22.65532407,0.678333333,4.613320833,235.4166667,11.80599583,1011.550417
2011/8/15,Mostly Cloudy,rain,24.2525463,24.03148148,0.62625,5.503516667,179.4583333,10.95470833,1012.12
2011/8/16,Partly Cloudy,rain,22.67013889,22.70902778,0.682916667,11.88112917,298.9583333,12.3185125,1015.629583
2011/8/17,Clear,rain,22.57546296,22.55486111,0.652916667,7.849420833,196.9166667,12.04950833,1017.379167
2011/8/18,Clear,rain,23.0162037,22.7025463,0.615833333,4.448966667,134.5833333,11.37397917,1018.205
2011/8/19,Partly Cloudy,rain,25.42662037,25.03425926,0.558333333,7.738733333,173.2916667,11.36324583,1016.9275
2011/8/20,Clear,rain,23.23043478,23.14516908,0.643478261,12.7764,316.8695652,12.4894,1019.778261
2011/8/21,Clear,rain,21.15,20.72777778,0.603333333,3.448083333,212.6666667,11.89521667,1020.4825
2011/8/22,Clear,rain,23.86712963,23.52453704,0.591666667,2.948983333,143.2916667,11.77379583,1019.0225
2011/8/23,Clear,rain,26.80162037,26.55671296,0.544166667,5.06345,135.5416667,11.63962917,1018.057917
2011/8/24,Partly Cloudy,rain,26.32328042,26.3510582,0.606190476,5.258566667,107.3809524,12.6937,1014.804762
2011/8/25,Clear,rain,28.15578704,28.16412037,0.549583333,4.823291667,157.9166667,11.09021667,1013.719167
2011/8/26,Clear,rain,28.89305556,28.99513889,0.471666667,17.84752083,152.5833333,11.38806667,1014.502083
2011/8/27,Partly Cloudy,rain,25.17807018,24.86608187,0.469473684,16.55164737,143.1578947,12.30294211,1013.273684
2011/8/28,Partly Cloudy,rain,21.98680556,21.83611111,0.57875,7.215483333,264.4166667,11.88314167,1017.604167
2011/8/29,Partly Cloudy,rain,21.90231481,21.5150463,0.586666667,7.169195833,190.5,11.72549583,1013.796667
2011/8/30,Partly Cloudy,rain,23.04907407,22.54351852,0.522083333,6.7841375,271.6666667,11.7751375,1010.765
2011/8/31,Mostly Cloudy,rain,21.14884259,20.93449074,0.527083333,8.723516667,266.4166667,12.38559583,1013.090417
2011/9/1,Mostly Cloudy,rain,22.66828704,22.33055556,0.553333333,6.076408333,174.1666667,11.6262125,1013.589167
2011/9/2,Partly Cloudy,rain,21.18773148,21.13587963,0.71625,5.9630375,263.8333333,11.85496667,1014.403333
2011/9/3,Clear,rain,21.9974537,21.69421296,0.605416667,4.479825,220,11.94888333,1016.01625
2011/9/4,Mostly Cloudy,rain,23.73472222,23.28773148,0.494166667,8.363279167,133.0416667,12.1695875,1015.383333
2011/9/5,Partly Cloudy,rain,25.40069444,25.15694444,0.537916667,11.06942083,190.0416667,11.064725,1014.120417
2011/9/6,Mostly Cloudy,rain,19.51296296,19.51296296,0.697916667,12.52244583,234.5,12.33192917,1020.080417
2011/9/7,Mostly Cloudy,rain,19.11365741,19.08078704,0.687083333,4.680404167,250.4166667,11.47460417,1014.893333
2011/9/8,Mostly Cloudy,rain,17.73564815,17.73564815,0.685,8.719491667,324,11.89253333,1012.294167
2011/9/9,Clear,rain,18.24027778,18.24027778,0.675,12.8377375,276,11.83417083,1014.74625
2011/9/10,Partly Cloudy,rain,21.46064815,21.34236111,0.600416667,7.0658875,143.4583333,11.7872125,1017.621667
2011/9/11,Partly Cloudy,rain,23.80046296,23.47986111,0.562916667,7.031675,165.2916667,11.88314167,1015.100417
2011/9/12,Clear,rain,22.28560606,22.1739899,0.595454545,10.3523,251.3181818,12.04206818,1013.4
2011/9/13,Partly Cloudy,rain,21.80648148,21.41388889,0.568333333,6.360841667,241.1666667,12.111225,1015.46875
2011/9/14,Partly Cloudy,rain,23.46134259,23.09375,0.549583333,6.620454167,204.7083333,11.88314167,1014.144583
2011/9/15,Partly Cloudy,rain,20.12939815,20.07824074,0.562916667,10.9862375,283.4583333,12.13202083,1017.997083
2011/9/16,Partly Cloudy,rain,18.49606481,18.49606481,0.554166667,6.081775,145.7916667,12.111225,1018.97375
2011/9/17,Clear,rain,20.49699074,20.3787037,0.539583333,7.6454875,67.41666667,11.6242,1016.637083
2011/9/18,Overcast,rain,23.32348485,23.12449495,0.5,14.06554545,131.7727273,12.05597273,1009.090455
2011/9/19,Overcast,rain,21.26444444,21.26518519,0.638666667,15.37228,139.6666667,11.96874,1008.297333
2011/9/20,Partly Cloudy,rain,17.11226852,17.11226852,0.893333333,9.0139875,229.0833333,8.813408333,1015.897083
2011/9/21,Partly Cloudy,rain,18.84699074,18.84699074,0.767916667,10.87823333,297.5833333,11.3344,1016.97875
2011/9/22,Partly Cloudy,rain,18.22615741,18.23101852,0.763333333,6.464820833,297.375,8.368645833,1017.208333
2011/9/23,Partly Cloudy,rain,17.06388889,17.06388889,0.648333333,10.97885833,307.9583333,10.37712083,1016.864167
2011/9/24,Partly Cloudy,rain,15.77962963,15.66111111,0.62125,9.085766667,255.7083333,11.8677125,1018.621667
2011/9/25,Clear,rain,16.09467593,16.09467593,0.585,5.901991667,86.58333333,11.85228333,1022.639583
2011/9/26,Clear,rain,17.77060185,17.71018519,0.60625,5.488758333,88.45833333,11.8013,1025.14625
2011/9/27,Clear,rain,18.1775463,18.12152778,0.619583333,4.156483333,217.5416667,11.79056667,1026.954583
2011/9/28,Mostly Cloudy,rain,18.50601852,18.40532407,0.545833333,11.33171667,93.66666667,11.08954583,1026.71375
2011/9/29,Partly Cloudy,rain,16.59282407,16.59282407,0.48375,11.982425,192.125,12.12262917,1026.6475
2011/9/30,Clear,rain,16.83032407,16.79675926,0.6125,9.333975,226.25,11.89052083,1026.260833
2011/10/1,Clear,rain,17.67175926,17.575,0.620833333,7.10815,265.0416667,11.88045833,1024.8125
2011/10/2,Partly Cloudy,rain,16.42314815,16.35694444,0.635416667,8.368645833,179.5,12.05755833,1022.762917
2011/10/3,Partly Cloudy,rain,15.21296296,15.17453704,0.614583333,3.449425,121.5,11.87039583,1023.334583
2011/10/4,Partly Cloudy,rain,16.36666667,16.31180556,0.620416667,3.924375,235.5416667,11.13315,1021.330417
2011/10/5,Partly Cloudy,rain,17.83587963,17.78819444,0.619583333,8.1164125,295.25,11.84423333,1020.73875
2011/10/6,Mostly Cloudy,rain,17.21967593,17.21967593,0.6425,7.006183333,202.2083333,11.15595833,1017.1725
2011/10/7,Mostly Cloudy,rain,13.49666667,12.58638889,0.703,16.47996,245.6,11.286905,1008.0315
2011/10/8,Partly Cloudy,rain,9.825,8.720601852,0.71375,12.719,289.9583333,12.4775,1010.670833
2011/10/9,Partly Cloudy,rain,8.534722222,6.753935185,0.790416667,15.40702917,304.9166667,12.31985417,1013.61125
2011/10/10,Mostly Cloudy,rain,7.735507246,6.810144928,0.72173913,8.2467,287.173913,12.3263,1019.101739
2011/10/11,Mostly Cloudy,rain,12.16319444,11.76921296,0.8675,6.653325,230.0416667,10.49049167,1017.591667
2011/10/12,Partly Cloudy,rain,14.58787879,14.58787879,0.741818182,13.31762727,291.4090909,12.3487,1015.995455
2011/10/13,Partly Cloudy,rain,10.20416667,9.252777778,0.727916667,9.941079167,315.7083333,12.00322083,1021.880833
2011/10/14,Mostly Cloudy,rain,6.267361111,4.91087963,0.729583333,10.2617375,134.625,12.46475417,1029.266667
2011/10/15,Partly Cloudy,rain,6.15,4.344907407,0.65875,11.53632083,239.625,11.54437083,1030.83875
2011/10/16,Clear,rain,4.85162037,2.413194444,0.5825,13.88490833,93.58333333,12.236,1031.62625
2011/10/17,Clear,rain,3.176157407,2.250925926,0.599583333,6.539954167,145.5416667,11.0788125,1027.939583
2011/10/18,Partly Cloudy,rain,4.469444444,3.821064815,0.53125,5.710804167,196.2916667,10.0947,1023.317083
2011/10/19,Mostly Cloudy,rain,11.15439815,10.08680556,0.535416667,14.83346667,182,10.3422375,1019.5125
2011/10/20,Overcast,rain,10.66086957,9.937681159,0.733043478,12.7351,229.4782609,10.8465,1020.318261
2011/10/21,Overcast,rain,7.013425926,5.296990741,0.852083333,11.18212083,250.8333333,11.19218333,1026.307917
2011/10/22,Foggy,rain,6.369907407,5.1875,0.84875,6.988741667,139.5833333,9.176329167,1027.03875
2011/10/23,Mostly Cloudy,rain,9.432407407,8.596759259,0.957916667,9.027404167,70.58333333,2.32645,1024.512917
2011/10/24,Mostly Cloudy,rain,9.26875,7.960416667,0.911666667,10.6743,111.9166667,4.850795833,1022.375417
2011/10/25,Mostly Cloudy,rain,9.637922705,7.906521739,0.763913043,20.0333,136.9130435,10.8787,1021.02913
2011/10/26,Mostly Cloudy,rain,10.47512077,8.910628019,0.673043478,18.529,132.1304348,11.8538,1022.57913
2011/10/27,Partly Cloudy,rain,9.884782609,8.148550725,0.623043478,17.9872,133.0869565,12.0645,1025.43087
2011/10/28,Partly Cloudy,rain,8.691203704,7.424768519,0.65875,11.44642917,132.6666667,12.01127083,1028.981667
2011/10/29,Partly Cloudy,rain,7.571527778,7.351851852,0.714583333,4.446954167,99.75,10.84402083,1029.343333
2011/10/30,Mostly Cloudy,rain,8.046759259,7.620601852,0.683333333,5.3613,94.125,8.445791667,1026.366667
2011/10/31,Clear,rain,7.633796296,7.532175926,0.705833333,3.583591667,118.125,7.533458333,1023.978333
2011/11/1,Clear,rain,6.472453704,6.395601852,0.753333333,2.123858333,94.79166667,4.6468625,1023.182083
2011/11/2,Clear,rain,6.124074074,6.018518519,0.757083333,5.590054167,110.5416667,4.160508333,1023.099583
2011/11/3,Mostly Cloudy,rain,5.355092593,4.888194444,0.810833333,5.807404167,181.6666667,3.711720833,1020.339167
2011/11/4,Partly Cloudy,rain,7.830092593,6.224537037,0.7175,13.028925,148.125,7.607920833,1018.497917
2011/11/5,Mostly Cloudy,rain,10.43865741,9.305092593,0.620416667,12.74784583,140.75,10.7809625,1018.610417
2011/11/6,Partly Cloudy,rain,10.10208333,8.669907407,0.624166667,15.4499625,133.75,11.6785375,1022.182917
2011/11/7,Partly Cloudy,rain,9.128282828,7.286363636,0.709090909,17.57461364,141.8636364,11.9945,1026.548636
2011/11/8,Partly Cloudy,rain,9.020833333,7.957407407,0.714583333,11.01575417,121.9583333,10.95537917,1027.360833
2011/11/9,Foggy,rain,6.703240741,6.298148148,0.750416667,3.502420833,252.7083333,6.327970833,1023.893333
2011/11/10,Partly Cloudy,rain,4.54212963,2.561342593,0.738333333,9.959191667,121.6666667,7.939983333,1022.837083
2011/11/14,Foggy,rain,0.680555556,0.622453704,0.767083333,3.3991125,157.9583333,4.597891667,1030.72
2011/11/15,Clear,snow,0.792361111,0.441203704,0.757916667,3.114679167,145.7083333,4.447625,1024.76625
2011/11/16,Foggy,snow,-0.37337963,-2.0125,0.800833333,6.756633333,213.625,5.107054167,1026.451667
2011/11/17,Foggy,snow,-1.138425926,-1.253703704,0.846666667,2.331145833,196.6666667,3.2461625,1028.655417
2011/11/18,Overcast,snow,-1.149305556,-2.081944444,0.880416667,4.897754167,242.4166667,1.675741667,1027.847917
2011/11/19,Overcast,rain,1.570601852,0.790972222,0.844166667,4.683758333,204.3333333,3.6708,1027.835
2011/11/20,Overcast,rain,1.409490741,0.93587963,0.7725,3.661408333,136.75,5.117116667,1028.753333
2011/11/21,Overcast,snow,-0.525694444,-1.561805556,0.823333333,4.831341667,132.0416667,6.2286875,1028.142083
2011/11/22,Overcast,snow,-1.525925926,-2.652083333,0.8625,5.150658333,102.0416667,5.507541667,1027.546667
2011/11/25,Foggy,snow,0.177272727,-0.244949495,0.894545455,3.814236364,172.8181818,3.476136364,1033.544545
2011/11/26,Overcast,rain,-0.045138889,-1.746527778,0.91,6.422558333,224.25,3.077783333,1032.478333
2011/11/27,Foggy,rain,1.095138889,-1.93587963,0.88875,11.644325,189.5,5.899979167,1028.137917
2011/11/28,Foggy,snow,1.97962963,-0.111574074,0.852916667,8.871770833,195.8333333,4.422804167,1029.185833
2011/11/29,Foggy,snow,-1.637037037,-4.229398148,0.956666667,7.578404167,55.75,0.346820833,1031.233333
2011/11/30,Foggy,snow,-2.543981481,-3.703240741,0.964583333,4.818595833,269.8333333,0.79695,1030.759583
2011/12/1,Foggy,snow,-1.721064815,-2.970138889,0.952916667,4.6871125,139.6666667,2.321754167,1030.76125
2011/12/2,Foggy,snow,-1.011111111,-3.865046296,0.952916667,8.5511125,165.3333333,0.656075,1023.505833
2011/12/3,Mostly Cloudy,rain,4.900462963,4.057638889,0.93125,5.767825,121.7083333,3.484308333,1018.7725
2011/12/4,Overcast,rain,8.768981481,7.315740741,0.849166667,11.88112917,193.4583333,10.90707917,1012.264583
2011/12/5,Mostly Cloudy,rain,8.341388889,6.354444444,0.788,17.24471,253.1,12.819625,1007.031
2011/12/6,Foggy,rain,3.05787037,1.508564815,0.802916667,7.788375,222.3333333,9.195783333,1014.312917
2011/12/7,Partly Cloudy,rain,1.627083333,-0.819907407,0.887916667,9.828379167,184.9166667,5.337820833,1014.42875
2011/12/8,Mostly Cloudy,rain,3.887962963,0.133333333,0.709444444,17.72162778,272.2777778,11.50166111,1019.363889
2011/12/9,Overcast,rain,3.166435185,0.067361111,0.759583333,13.6387125,173.4166667,11.63157917,1021.322917
2011/12/10,Mostly Cloudy,rain,7.291666667,5.923842593,0.824166667,9.920954167,192.9583333,9.934370833,1016.400833
2011/12/11,Mostly Cloudy,rain,5.533796296,4.48125,0.742083333,6.635883333,161.3333333,11.01776667,1022.136667
2011/12/12,Mostly Cloudy,rain,7.646990741,5.452546296,0.85125,15.43185,146.375,11.55644583,1016.522917
2011/12/13,Foggy,rain,6.144907407,4.395138889,0.916666667,8.706745833,216.2916667,6.292416667,1016.596667
2011/12/14,Foggy,rain,5.582407407,2.97037037,0.945416667,12.71967083,157.875,2.502879167,1017.9525
2011/12/15,Partly Cloudy,rain,7.083101852,6.053935185,0.932083333,7.104795833,175.875,4.799141667,1013.11
2011/12/16,Mostly Cloudy,rain,5.619444444,2.3625,0.8675,16.92780833,241.8333333,7.930591667,1010.085833
2011/12/17,Partly Cloudy,rain,2.785185185,-1.279012346,0.803333333,17.26277778,261.2222222,13.13044444,1001.743333
2011/12/18,Overcast,rain,2.141435185,-0.923842593,0.78125,11.0224625,205.5416667,12.00791667,1013.42125
2011/12/19,Overcast,snow,0.180092593,-3.929166667,0.881666667,13.95199167,39.95833333,7.345625,1015.652083
2011/12/20,Overcast,snow,-1.095601852,-4.477083333,0.905833333,10.58239583,286.1666667,7.846066667,1013.45375
2011/12/21,Overcast,snow,-2.924768519,-6.021296296,0.86125,9.399045833,227.0416667,9.969925,1016.42875
2011/12/22,Overcast,snow,-0.150694444,-2.594907407,0.900416667,8.2250875,287.625,6.301808333,1021.830417
2011/12/23,Overcast,snow,-1.68125,-4.86412037,0.932916667,9.206516667,263.4583333,4.709920833,1026.033333
2011/12/24,Overcast,rain,-0.065972222,-2.837037037,0.876666667,9.52315,179.7916667,5.919433333,1022.209167
2011/12/28,Mostly Cloudy,rain,3.48452381,2.695634921,0.912142857,5.1014,164.0714286,6.164,1031.672143
2011/12/29,Overcast,rain,2.044675926,0.766435185,0.880833333,5.6692125,210.125,5.438445833,1023.385417
2011/12/30,Partly Cloudy,rain,1.072222222,-1.177777778,0.917083333,7.809841667,193.7083333,3.819054167,1013.987083
2011/12/31,Mostly Cloudy,rain,1.075231481,-1.055787037,0.829583333,8.775170833,265.7916667,9.871983333,1017.146667
2012/1/1,Mostly Cloudy,rain,0.319907407,-2.389583333,0.829166667,9.115283333,172.4166667,7.805145833,1022.897917
2012/1/2,Partly Cloudy,rain,3.501851852,0.539351852,0.796666667,11.7852,162.1666667,9.200479167,1020.7025
2012/1/3,Mostly Cloudy,rain,5.109027778,3.411574074,0.83625,9.040820833,245.875,9.610358333,1023.656667
2012/1/4,Mostly Cloudy,rain,4.047453704,1.193287037,0.884583333,12.22459583,216.7916667,6.527208333,1018.41375
2012/1/5,Partly Cloudy,rain,3.055555556,-0.29037037,0.734666667,15.04491333,214.0666667,11.61024667,1011.551333
2012/1/6,Mostly Cloudy,rain,3.385416667,-1.440277778,0.72375,24.1822,331,13.0832625,1005.96125
2012/1/7,Overcast,rain,1.366908213,-2.11884058,0.695652174,15.7031,266.6086957,11.5808,1015.346087
2012/1/8,Mostly Cloudy,rain,2.154166667,-0.046064815,0.927083333,8.852316667,178.7916667,5.112420833,1013.131667
2012/1/9,Overcast,rain,2.513194444,0.251157407,0.884166667,9.3239125,267.625,10.39791667,1020.54125
2012/1/10,Partly Cloudy,rain,1.166435185,-1.017361111,0.917083333,8.04195,230.7916667,9.809595833,1025.832083
2012/1/11,Mostly Cloudy,rain,3.28587963,1.487268519,0.84625,7.986941667,281.2083333,11.04392917,1030.517083
2012/1/12,Mostly Cloudy,rain,4.161111111,1.454861111,0.825416667,11.14589583,243.1666667,11.39812917,1026.57125
2012/1/13,Partly Cloudy,rain,2.67124183,-1.046405229,0.763529412,16.56500588,259.4117647,10.51898235,1016.692353
2012/1/14,Partly Cloudy,snow,0.429411765,-4.741830065,0.724117647,20.58527059,289.5882353,12.47560588,1015.809412
2012/1/15,Mostly Cloudy,snow,-0.709903382,-5.769565217,0.659130435,18.5164,306.6521739,12.3452,1017.665652
2012/1/16,Foggy,snow,-2.874537037,-4.719907407,0.73875,5.93285,258.25,12.58483333,1023.61125
2012/1/17,Foggy,snow,-1.814814815,-5.503935185,0.8575,10.694425,243.375,7.517358333,1024.49
2012/1/18,Overcast,snow,-1.619212963,-3.453472222,0.919583333,6.586241667,175.1666667,3.244820833,1030.909583
2012/1/19,Overcast,rain,0.28125,-3.513888889,0.878333333,12.49628333,191.3333333,7.189991667,1022.369167
2012/1/20,Partly Cloudy,rain,4.322916667,1.236574074,0.86375,14.00632917,252.4166667,9.286345833,1012.17875
2012/1/21,Overcast,rain,1.550925926,-2.534953704,0.76375,15.709575,273.2083333,12.23130417,1014.065
2012/1/22,Partly Cloudy,rain,3.857894737,0.591520468,0.745789474,15.3916,245.6315789,10.50821579,1008.572632
2012/1/23,Overcast,rain,4.913611111,2.725277778,0.75,11.66606,233.8,12.745565,1013.6475
2012/1/24,Mostly Cloudy,rain,3.589814815,1.788657407,0.88125,8.5974,188.2916667,12.53720417,1014.769167
2012/1/25,Overcast,rain,0.732026144,-4.839869281,0.723529412,24.21250588,46.05882353,12.51727647,1015.909412
2012/1/26,Partly Cloudy,snow,-0.610416667,-5.262962963,0.8825,15.98998333,269.25,7.052470833,1019.955833
2012/1/27,Mostly Cloudy,snow,-2.03587963,-4.643518519,0.78,8.262654167,216.6666667,7.149070833,1028.4425
2012/1/28,Partly Cloudy,snow,-1.373611111,-4.603009259,0.76375,10.630025,155.5,8.457866667,1032.105
2012/1/29,Clear,snow,-2.742824074,-4.828935185,0.73875,7.006183333,120.0416667,10.10409167,1032.472917
2012/1/30,Partly Cloudy,snow,-5.648611111,-7.736111111,0.76375,5.989870833,135.5416667,7.281225,1032.959167
2012/1/31,Partly Cloudy,snow,-6.438657407,-9.0375,0.738333333,7.050458333,63.70833333,10.02962917,1030.835
2012/2/1,Mostly Cloudy,snow,-6.415046296,-9.760185185,0.609583333,8.561845833,120,10.54885417,1027.544583
2012/2/2,Foggy,snow,-9.663383838,-14.11262626,0.625909091,9.594868182,93.36363636,11.87740909,1028.783636
2012/2/3,Foggy,snow,-10.91111111,-18.28450292,0.78,17.18632632,17.84210526,4.914736842,1028.695263
2012/2/4,Mostly Cloudy,snow,-10.77476852,-17.35555556,0.845,14.36254167,69.08333333,3.077783333,1027.157083
2012/2/5,Overcast,snow,-11.48472222,-14.4275,0.787,6.1985,149.75,9.19954,1031.231
2012/2/6,Overcast,snow,-11.16319444,-17.7037037,0.804583333,13.59645,187.4166667,4.777675,1027.609583
2012/2/7,Foggy,snow,-9.236805556,-13.79953704,0.8,10.976175,152.5833333,5.3914875,1023.994583
2012/2/8,Mostly Cloudy,snow,-15.36666667,-20.02222222,0.81,6.601,176,2.4311,1031.04
2012/2/9,Foggy,snow,-10.49833333,-15.37166667,0.668,9.99166,195.4,9.08362,1029.614
2012/2/10,Overcast,snow,-12.09074074,-12.81296296,0.698333333,3.563466667,160.3333333,2.863116667,1034.02
2012/2/11,Overcast,snow,-10.51851852,-13.07814815,0.795333333,6.1663,215,5.661833333,1029.458
2012/2/12,Overcast,snow,-8.600925926,-12.12453704,0.777916667,8.066770833,171.5,5.329770833,1027.27125
2012/2/13,Mostly Cloudy,snow,-6.494212963,-8.701157407,0.829166667,5.8422875,225.7083333,4.59655,1020.335
2012/2/14,Overcast,snow,-8.825231481,-11.34236111,0.796666667,6.684854167,197.0833333,4.978925,1016.174167
2012/2/15,Mostly Cloudy,snow,-5.005847953,-10.91812865,0.836842105,18.32688421,219.8421053,8.061863158,1005.51
2012/2/16,Foggy,snow,-2.342424242,-7.32979798,0.647272727,17.07624545,326.6363636,12.1555,1016.670909
2012/2/17,Partly Cloudy,snow,-4.058101852,-7.237962963,0.9,9.598954167,230.8333333,6.664058333,1019.47625
2012/2/18,Overcast,rain,1.548611111,-1.026157407,0.82375,9.849845833,213.1666667,9.942420833,1020.380417
2012/2/19,Overcast,rain,0.270138889,-3.613657407,0.850833333,14.4276125,149.7083333,7.31745,1021.09625
2012/2/20,Partly Cloudy,rain,1.028703704,-1.881712963,0.905,10.31875833,155.2916667,4.720654167,1029.309167
2012/2/21,Foggy,snow,-0.629398148,-2.573611111,0.750833333,7.575720833,196.75,6.211916667,1033.893333
2012/2/22,Foggy,snow,-4.19837963,-5.9875,0.87625,5.883879167,174.875,2.612225,1032.825
2012/2/23,Mostly Cloudy,snow,-4.396296296,-8.336574074,0.925833333,11.53430833,192.5,1.536879167,1025.862083
2012/2/24,Partly Cloudy,rain,4.083333333,0.744212963,0.799583333,14.67179583,260.5416667,10.59916667,1020.4325
2012/2/25,Mostly Cloudy,rain,5.583024691,2.667283951,0.746111111,15.82361667,280.3888889,12.23242222,1016.095
2012/2/26,Partly Cloudy,rain,3.631111111,-0.019722222,0.7325,16.517795,300.4,12.516945,1013.994
2012/2/27,Mostly Cloudy,rain,1.350694444,-2.438425926,0.580416667,14.19215,262.1666667,12.6163625,1020.9
2012/2/28,Partly Cloudy,snow,-1.334722222,-4.665972222,0.81,10.37779167,236.2916667,8.841583333,1020.694167
2012/2/29,Mostly Cloudy,rain,6.133597884,4.382539683,0.782380952,13.8276,135.5238095,10.82533333,1014.983333
2012/3/1,Mostly Cloudy,rain,5.043287037,3.699305556,0.725833333,7.1061375,214.625,11.98175417,1024.27375
2012/3/2,Partly Cloudy,rain,8.87962963,7.480324074,0.780833333,13.91710833,276.25,11.79861667,1020.6025
2012/3/3,Partly Cloudy,rain,4.70787037,3.613425926,0.704583333,7.082658333,274.5416667,11.30085833,1024.132083
2012/3/4,Clear,rain,2.813657407,0.576388889,0.5775,9.874666667,73.33333333,11.63761667,1023.88
2012/3/5,Clear,rain,1.512962963,-1.490509259,0.545416667,12.0106,46.58333333,11.95089583,1021.697083
2012/3/6,Clear,snow,-0.630787037,-3.653240741,0.565416667,11.87375,98.66666667,10.4831125,1025.768333
2012/3/7,Mostly Cloudy,snow,-1.425,-4.681944444,0.48875,9.543275,82.70833333,11.96699583,1030.049583
2012/3/8,Partly Cloudy,rain,0.659490741,-1.722453704,0.574583333,8.2452125,114.375,11.34915833,1025.005417
2012/3/9,Clear,snow,0.9375,-0.047685185,0.653333333,4.907816667,258.75,10.93324167,1032.925
2012/3/10,Overcast,rain,4.441666667,4.265740741,0.540833333,3.639941667,164.3333333,9.2575,1031.975833
2012/3/11,Partly Cloudy,rain,2.297385621,-0.008496732,0.745882353,11.42815882,270.1764706,9.3219,1023.472353
2012/3/12,Mostly Cloudy,rain,4.233838384,1.983333333,0.497272727,13.29933182,149.9545455,12.16428182,1019.935
2012/3/13,Partly Cloudy,rain,6.602777778,5.988888889,0.567916667,6.117329167,180.8333333,11.9643125,1024.953333
